,date,store,impressions,clicks,total cost,revenue_channel_1,revenue_channel_2,revenue_channel_3,revenue_channel_other
1171,2021-04-26,Store C,103886,1831,1787.4700000000003,4886.73,1306.36,524.95,437.95000000000005
1172,2021-07-31,Store B,60858,4066,4794.22,10188.79,852.5400000000001,1065.22,791.5999999999999
1173,2021-07-25,Store A,268654,8734,4548.31,21809.03,4294.69,7388.76,1717.42
1174,2021-07-07,Store D,44754,1978,1689.5,2416.2200000000003,672.3400000000001,1249.87,6085.91
1175,2021-07-16,Store B,44658,4519,4894.26,8911.15,1351.68,547.9,738.7
1176,2020-10-16,Store D,53139,2480,1632.1,443.95000000000005,1165.74,420.0,420.0
1177,2022-07-09,Store C,40701,759,894.8399999999999,1750.09,789.6500000000001,420.0,677.8100000000001
1178,2021-02-06,Store A,428045,10840,4421.4400000000005,17309.23,3196.09,1376.67,7236.35
1179,2020-11-08,Store A,390777,9983,4479.139999999999,26359.64,4109.8099999999995,1052.19,3910.6399999999994
1180,2019-12-08,Store B,92664,4490,3195.84,5551.17,1799.58,1185.39,837.45
1181,2021-09-09,Store D,23698,1427,1487.9099999999999,4445.01,4880.85,987.29,4132.57
1182,2021-09-15,Store D,26003,1446,1352.1100000000001,6252.12,619.99,1405.6399999999999,4164.21
1183,2022-06-12,Store B,39346,3408,4304.23,7684.9,951.3,698.04,891.3
1184,2022-08-28,Store D,38573,1258,1687.36,1301.5700000000002,420.0,569.87,1242.21
1185,2022-08-03,Store A,215471,5342,2990.17,10386.34,9645.8,420.0,1389.83
1186,2019-10-20,Store C,55730,1157,902.0799999999999,1174.4,581.75,469.95,420.0
1187,2022-09-02,Store B,33309,2751,3062.45,3895.92,571.9,699.6000000000001,545.8
1188,2022-04-25,Store D,41275,1838,1878.15,3827.39,1283.28,589.9499999999999,4433.55
1189,2021-03-06,Store D,37677,2368,2285.52,2100.21,4679.92,1249.14,2543.16
1190,2021-01-17,Store D,33125,1920,1840.37,1812.32,420.0,449.95,1354.58
1191,2021-03-30,Store A,383952,11579,5829.34,40211.36,16917.25,609.9,8045.389999999999
1192,2020-05-13,Store D,321713,5013,2454.63,517.9,673.34,420.0,420.0
1193,2020-11-09,Store C,73032,1487,1269.0700000000002,3034.69,1135.3999999999999,489.90000000000003,443.95000000000005
1194,2019-01-08,Store C,115367,1751,1270.57,2768.21,818.04,444.95,1274.55
1195,2022-02-21,Store B,46697,3904,4331.7,6410.5,799.49,971.35,715.6999999999999
1196,2020-03-31,Store B,225706,7271,5498.450000000001,11614.25,1790.76,783.5500000000001,1408.71
1197,2020-05-14,Store C,309709,3118,2028.87,8074.65,1776.68,624.85,759.5400000000001
1198,2020-05-15,Store C,276966,3326,1988.79,4762.56,1834.99,420.0,1256.6499999999999
1199,2020-01-30,Store D,161929,2305,1441.42,420.0,421.06,464.95,420.0
1200,2019-01-18,Store D,159141,2345,1612.51,1019.85,634.29,819.75,420.0
1201,2020-06-01,Store D,187944,4230,2329.99,534.95,469.95,420.0,423.53000000000003
1202,2019-07-02,Store D,176977,2916,1950.43,420.0,420.0,420.0,420.0
1203,2021-12-07,Store C,65407,1054,1171.31,3768.47,1825.7400000000002,420.0,733.75
1204,2021-06-21,Store B,68333,6664,7012.24,10777.7,1524.8,768.6,885.54
1205,2020-08-31,Store B,137092,7382,5349.58,9114.25,1694.94,1121.24,802.5400000000001
1206,2020-07-03,Store D,120389,3149,2023.03,420.0,6747.83,420.0,420.0
1207,2019-09-25,Store A,375000,9245,4098.51,19478.27,8255.37,2463.35,2354.5099999999998
1208,2021-11-03,Store D,21548,1177,1325.44,3688.13,1558.17,577.8499999999999,3518.05
1209,2021-10-14,Store C,75569,1166,1169.3300000000002,5874.1,1371.2799999999997,420.0,659.85
1210,2021-10-31,Store B,37739,3317,4060.63,6917.84,875.75,821.6499999999999,824.6000000000001
1211,2021-05-01,Store D,26559,1790,1763.98,4271.95,459.95,714.59,896.6899999999999
1212,2019-05-26,Store C,41001,1171,872.27,1276.53,619.84,420.0,509.95000000000005
1213,2019-05-29,Store B,97730,5688,3867.75,5406.43,1151.93,691.54,804.49
1214,2020-09-20,Store B,71846,5225,4417.46,8739.95,779.48,889.48,727.5400000000001
1215,2021-07-26,Store D,39423,1822,1544.2599999999998,5311.52,1159.79,2133.65,2544.61
1216,2021-07-28,Store D,36431,1595,1440.96,11429.14,550.8,1475.05,4615.01
1217,2021-07-20,Store A,274136,8772,4992.62,22025.060000000005,37353.61,496.85,3245.69
1218,2021-12-01,Store C,39656,1120,1227.45,2977.1,1136.3500000000001,984.7,474.95
1219,2022-05-27,Store D,30555,1159,1217.99,1349.56,459.96000000000004,670.8799999999999,1914.14
1220,2022-06-20,Store A,213438,7108,4500.0,12509.77,4151.99,469.99,1257.6000000000001
1221,2022-07-29,Store B,40896,3082,3690.24,5618.58,1446.65,607.6999999999999,652.65
1222,2022-08-10,Store C,36827,709,972.36,2182.74,1007.1000000000001,420.0,644.9000000000001
1223,2020-10-03,Store A,421810,9566,4143.22,15397.34,2128.52,2400.3900000000003,1542.55
1224,2019-10-14,Store B,99491,4911,3654.01,5704.8,1127.1599999999999,621.89,911.72
1225,2020-12-29,Store D,25875,1816,1596.02,1278.47,1139.35,420.0,2688.39
1226,2020-01-11,Store C,123899,1624,982.1299999999999,1260.55,743.3799999999999,469.95,899.8000000000001
1227,2020-01-12,Store B,117176,4928,3467.34,5528.21,780.54,1204.1499999999999,997.3900000000001
1228,2020-01-14,Store B,107327,4550,3298.08,5127.23,1190.18,732.6999999999999,592.65
1229,2020-01-15,Store A,389183,8794,3762.14,15715.35,3754.5600000000004,1100.48,1397.54
1230,2019-07-20,Store B,80462,5038,3523.8900000000003,5959.69,879.72,579.84,932.24
1231,2022-09-09,Store D,15765,719,906.1700000000001,4168.24,1192.54,1160.76,4056.99
1232,2022-01-20,Store D,19288,1080,1052.3600000000001,3065.51,1131.73,541.93,3463.07
1233,2022-01-27,Store B,40173,3555,4096.860000000001,6097.32,898.54,908.5,716.64
1234,2022-03-26,Store B,36152,3254,3446.65,5464.47,1176.43,1116.2,634.7
1235,2022-04-27,Store B,36277,3366,3870.85,6405.43,1178.9,1355.75,681.55
1236,2022-04-11,Store A,272354,7140,3871.46,15202.46,7273.8,439.75,728.73
1237,2021-06-08,Store C,56158,1523,1402.21,3911.8600000000006,1877.1399999999999,436.95,813.85
1238,2021-05-26,Store A,311753,10217,5488.3,29414.72,9522.41,2172.5899999999997,2501.82
1239,2020-09-16,Store A,604962,12351,5324.11,28100.28,4808.27,2512.09,3805.18
1240,2020-07-15,Store B,132329,8036,5719.08,12396.84,1401.4099999999999,1131.25,853.4399999999999
1241,2020-08-18,Store B,123264,7872,5746.38,9305.02,1612.87,986.34,1278.25
1242,2019-12-29,Store C,103961,1629,1025.27,1779.09,653.8499999999999,478.84999999999997,676.85
1243,2022-02-18,Store C,74994,1416,1426.98,4377.3099999999995,1551.29,493.9,713.9
1244,2019-04-14,Store D,129521,2741,2021.31,420.0,420.0,420.0,439.95
1245,2019-01-25,Store B,97494,5830,4114.0,6044.17,1280.42,1215.97,1009.6500000000001
1246,2019-02-25,Store C,72172,1849,1270.86,3853.4299999999994,1478.19,424.95,5423.21
1247,2019-02-26,Store B,96983,5087,3939.8599999999997,6775.2,1202.27,828.45,787.4
1248,2019-02-26,Store A,347424,9280,3844.73,24667.07,3557.6499999999996,1533.65,5497.129999999999
1249,2020-12-02,Store B,67924,5128,5016.43,9222.86,1462.98,1275.24,1210.1399999999999
1250,2020-12-14,Store C,69949,1654,1462.19,7340.640000000001,1764.6399999999999,431.94000000000005,1025.6
1251,2020-04-16,Store B,359960,11101,6596.859999999999,13407.16,2207.49,911.4499999999999,1492.74
1252,2020-06-14,Store D,138810,3320,1835.31,579.85,420.0,420.0,420.0
1253,2019-07-26,Store B,87506,5026,3426.8899999999994,4665.01,1064.97,1915.94,507.84999999999997
1254,2019-08-26,Store C,86299,1677,1293.06,1754.53,889.64,441.95,646.9
1255,2021-03-17,Store A,426966,13285,6245.35,45269.33,15737.82,1279.88,6376.14
1256,2021-03-17,Store B,64783,5625,5332.21,9754.06,1511.71,1054.35,710.65
1257,2021-10-22,Store D,18421,1171,1324.95,7977.97,1049.89,619.92,2750.9000000000005
1258,2021-11-08,Store B,43786,3911,4586.99,8292.4,913.52,813.6,565.85
1259,2021-11-02,Store B,43069,3713,4526.48,7686.73,536.85,666.85,655.65
1260,2019-05-24,Store D,113354,2258,1714.98,1798.5899999999997,438.95000000000005,420.0,420.0
1261,2021-07-03,Store C,60583,941,947.72,2320.59,1034.02,487.84999999999997,420.0
1262,2021-05-02,Store D,26339,1867,1852.4700000000003,1754.02,492.98,1383.92,1204.5900000000001
1263,2022-05-11,Store D,31318,1297,1287.2,5783.53,1138.8899999999999,859.94,5665.2
1264,2022-07-23,Store D,25340,935,987.41,2626.3099999999995,2213.83,549.99,3565.9000000000005
1265,2022-07-25,Store A,277855,6533,3729.53,14034.349999999999,26015.74,420.0,539.9
1266,2022-06-04,Store B,35185,3139,4091.67,5523.32,672.64,471.9,684.4499999999999
1267,2019-10-15,Store D,164947,2922,1671.82,420.0,3426.93,420.0,420.0
1268,2019-10-16,Store B,90335,4820,3496.8,4715.4,3276.73,1001.5,1133.03
1269,2019-11-24,Store C,57526,1217,898.78,661.7,579.9499999999999,420.0,584.9
1270,2019-12-10,Store B,97131,4692,3470.9299999999994,5092.38,937.38,940.5,1002.38
1271,2019-12-13,Store B,91847,4281,3236.27,4344.9400000000005,956.28,640.75,781.48
1272,2022-03-06,Store B,43358,3881,4641.21,7680.4,573.85,741.5999999999999,556.8
1273,2022-04-08,Store A,251663,6441,3491.87,24647.78,4533.59,819.95,939.74
1274,2021-06-10,Store C,53913,1197,1277.22,3708.9800000000005,1236.27,420.0,1279.8999999999999
1275,2021-03-01,Store B,69458,5904,6048.75,9748.75,946.47,914.44,1286.15
1276,2021-01-03,Store B,74923,6521,6478.99,12871.36,666.74,1098.47,988.5
1277,2021-03-31,Store D,36985,2119,2016.85,2626.7799999999997,7370.6,2351.8900000000003,8211.34
1278,2021-04-18,Store A,323690,11066,5347.16,19897.02,7948.33,1547.7199999999998,2127.5899999999997
1279,2021-04-18,Store B,55811,5150,5350.11,10750.66,1154.5,921.39,841.49
1280,2021-04-19,Store A,345648,12328,6367.94,38120.31,15173.41,1813.61,3571.5700000000006
1281,2019-09-12,Store A,397283,9357,4504.58,18392.56,5110.8,684.75,4406.1900000000005
1282,2020-07-14,Store B,135266,8251,6066.27,10664.01,1584.7399999999998,872.55,977.23
1283,2019-01-09,Store B,113077,6486,4601.32,8531.29,1373.0,1475.43,1119.1200000000001
1284,2019-04-16,Store D,154188,2997,1860.25,921.8000000000001,1569.7399999999998,492.95000000000005,420.0
1285,2019-04-21,Store C,52023,1060,860.4200000000001,691.7,682.8499999999999,590.89,491.9
1286,2020-07-30,Store A,699890,15467,6343.77,28555.050000000003,4734.27,972.69,4951.04
1287,2020-01-26,Store A,469218,9099,3612.03,7608.58,2258.15,705.75,1412.6599999999999
1288,2019-01-25,Store A,426989,8605,3515.71,14452.260000000002,5309.85,2749.72,1730.92
1289,2020-04-23,Store A,850628,18131,6091.11,28538.15,14749.61,954.52,3227.48
1290,2020-04-25,Store C,419407,3595,1796.58,4019.11,2012.17,464.95,499.95
1291,2021-08-08,Store B,66442,4369,5500.460000000001,9258.59,982.45,1005.3999999999999,917.5
1292,2021-08-22,Store D,30759,1419,1420.77,1618.5,529.9,797.8999999999999,747.8700000000001
1293,2020-10-27,Store B,69274,5403,4708.94,7797.55,1409.96,1125.3,1265.0
1294,2020-12-11,Store C,70488,1587,1462.22,4743.48,895.68,443.95000000000005,1316.8000000000002
1295,2020-04-12,Store C,292516,3153,1629.85,2902.1,821.75,420.0,496.95
1296,2020-04-15,Store B,364684,10928,6812.560000000001,15336.190000000002,3117.59,650.75,1624.95
1297,2021-09-04,Store D,26642,1134,1180.53,3578.49,1647.75,640.8,7194.31
1298,2021-09-06,Store A,213133,8550,4568.77,13629.15,5434.66,3322.1500000000005,2048.6
1299,2021-10-17,Store B,47233,3448,4239.85,7893.76,589.89,1295.2,794.6500000000001
1300,2021-11-02,Store A,236397,7340,4145.48,23675.92,4098.97,894.78,1253.58
1301,2020-03-28,Store A,514502,10499,4119.92,19787.57,2140.36,2117.28,2933.6099999999997
1302,2019-05-24,Store C,51508,1402,1039.03,3492.69,1062.8600000000001,420.0,862.8
1303,2021-07-19,Store B,52418,5044,5489.790000000001,9760.54,1300.2199999999998,820.6,1057.38
1304,2021-02-08,Store A,428295,11087,4970.25,42783.26,16869.27,1312.0900000000001,4769.67
1305,2021-06-06,Store C,37391,1100,1031.78,1626.39,470.90000000000003,420.0,420.0
1306,2022-06-26,Store B,37095,3252,4658.04,7161.97,877.79,498.84999999999997,856.16
1307,2020-12-21,Store B,62269,4706,4544.83,7609.35,917.33,1057.45,697.6800000000001
1308,2020-12-30,Store C,107704,1838,1402.8300000000002,3393.33,1164.54,734.55,791.74
1309,2020-01-01,Store B,123640,5128,3501.32,6228.140000000001,683.74,1049.3600000000001,1566.44
1310,2022-01-07,Store D,23378,1189,1115.77,2383.16,6967.529999999999,420.0,3171.71
1311,2022-02-06,Store B,43262,4088,5030.13,9602.43,755.65,475.90000000000003,758.7
1312,2020-07-26,Store C,117156,1939,1269.38,4536.29,1110.54,420.0,704.85
1313,2021-08-05,Store C,78118,1299,1304.9299999999998,3522.25,1335.04,564.9,860.99
1314,2019-11-25,Store B,104270,5203,3576.5999999999995,4074.05,1219.94,595.84,667.6800000000001
1315,2022-03-04,Store C,97172,1391,1561.11,2846.44,2299.45,671.9,1348.8
1316,2022-03-15,Store C,78459,1376,1590.78,4035.97,2139.4,420.0,1174.85
1317,2022-03-19,Store C,47573,933,1226.72,1692.88,747.6999999999999,559.9,420.0
1318,2022-01-19,Store D,19930,1096,1025.76,6348.8,3152.79,576.01,3494.72
1319,2022-04-23,Store D,24850,1389,1458.76,1313.6000000000001,438.94,594.91,1660.24
1320,2020-05-13,Store C,324175,3596,2056.98,9606.89,3188.29,427.49,1447.7
1321,2020-07-02,Store D,140376,3284,2193.46,420.0,623.9,420.0,420.0
1322,2020-05-09,Store C,249657,3452,1836.2799999999997,4256.91,1203.88,809.7,420.0
1323,2020-01-29,Store A,436114,8799,3857.79,14654.71,15943.88,1094.73,1012.74
1324,2020-01-29,Store C,191272,1951,1251.1699999999998,1810.76,2092.35,464.95,1323.8999999999999
1325,2019-04-15,Store D,166452,3272,2105.08,420.0,981.76,498.93,420.0
1326,2019-01-23,Store D,162035,2586,1598.54,514.13,886.9499999999999,420.0,555.95
1327,2019-01-26,Store A,487173,9146,3457.45,13180.25,2572.5599999999995,2274.12,964.44
1328,2020-03-18,Store A,298355,7813,3609.6,13264.28,2853.17,1894.42,1666.37
1329,2021-12-30,Store C,69881,1194,1231.25,4559.43,724.8399999999999,420.0,601.95
1330,2021-12-27,Store C,75472,1247,1248.74,2254.6800000000003,963.75,420.0,1814.9
1331,2021-09-01,Store B,55535,4236,4814.1,5648.13,1838.65,1624.33,950.49
1332,2021-08-15,Store D,29961,1396,1427.32,1982.7199999999998,492.84999999999997,452.31,1561.52
1333,2019-03-26,Store B,119137,5726,4403.95,8095.53,1283.98,2196.59,848.4399999999999
1334,2020-04-02,Store B,214885,7069,5006.65,12105.560000000001,1233.45,955.45,1599.9700000000003
1335,2020-06-28,Store D,144168,3459,2105.44,583.75,3853.97,420.0,420.0
1336,2021-03-13,Store D,36881,2503,2431.8,4557.31,4882.9,768.65,1259.34
1337,2019-08-27,Store C,86053,1578,1322.63,1084.4,2315.25,420.0,1369.8500000000001
1338,2021-11-30,Store C,49304,1195,1328.81,2949.5,1875.69,420.0,514.75
1339,2020-11-28,Store D,19633,1611,1516.72,604.94,420.0,420.0,699.9599999999999
1340,2021-09-20,Store C,59018,1367,1387.4099999999999,4218.09,1133.8,444.95,899.95
1341,2021-07-04,Store C,37244,761,825.41,1481.29,481.85,584.9,431.95
1342,2019-12-06,Store C,66163,1437,1053.6799999999998,2764.58,1718.45,549.9499999999999,649.95
1343,2020-01-10,Store C,117996,1610,1101.48,3396.73,3241.5999999999995,685.8500000000001,559.9499999999999
1344,2022-05-04,Store D,33613,1437,1530.2199999999998,8399.77,444.95,420.0,3509.95
1345,2022-05-08,Store D,25522,1059,1106.29,1741.1,420.0,509.95000000000005,1458.58
1346,2022-07-02,Store A,216637,4941,2835.87,7951.57,1489.81,539.95,2033.52
1347,2019-10-16,Store D,162409,2954,1853.6,590.85,420.0,420.0,1265.9
1348,2020-12-28,Store D,29023,2047,1810.82,2575.33,894.4499999999999,420.0,5935.609999999999
1349,2020-12-28,Store B,98766,6512,5535.58,10159.29,1877.5700000000002,1109.44,858.45
1350,2020-01-02,Store B,134425,5687,3880.76,5870.35,941.32,1287.1399999999999,1044.1
1351,2020-01-03,Store A,547714,10612,4682.88,19005.73,6116.59,1209.6799999999998,4084.71
1352,2022-09-04,Store A,164378,4787,2861.9700000000003,9078.2,1334.6299999999999,924.85,2006.52
1353,2022-03-19,Store A,331374,7436,3758.3199999999997,11882.82,4548.1,843.1,1612.5
1354,2022-09-09,Store C,33398,624,877.9599999999999,2496.45,968.65,420.0,834.9
1355,2022-02-22,Store B,43615,3593,3644.35,6556.14,1007.54,612.8,706.75
1356,2022-05-26,Store B,38030,3177,3787.03,4824.37,967.09,584.85,850.1999999999999
1357,2021-05-15,Store B,43589,4022,4223.67,8147.37,1196.0900000000001,1359.1399999999999,1049.34
1358,2021-05-21,Store D,57158,2160,1866.69,6215.15,2048.09,1554.89,3299.4799999999996
1359,2019-08-23,Store C,72438,1511,1229.01,2412.08,1169.4,420.0,697.0799999999999
1360,2020-10-13,Store C,122657,1802,1476.87,4715.63,1376.35,519.9,944.9
1361,2020-11-05,Store A,335110,8501,4149.3099999999995,20878.38,3985.48,1159.99,2159.54
1362,2020-07-15,Store C,143577,2634,1824.47,6638.65,1363.29,672.67,1429.75
1363,2020-08-18,Store C,166154,2590,1836.42,5471.0,3400.6100000000006,828.7900000000001,674.9000000000001
1364,2022-02-18,Store B,39426,3274,3428.26,4515.02,781.5999999999999,1014.45,740.65
1365,2019-02-06,Store A,431355,9615,3830.91,18394.9,4884.4,2745.83,2510.64
1366,2020-06-05,Store D,173019,3692,2146.7000000000003,484.90000000000003,420.0,420.0,2252.8
1367,2020-07-30,Store C,143091,2396,1722.13,3592.16,2407.69,420.0,1347.33
1368,2019-02-20,Store B,155852,12506,5367.200000000001,6839.76,1100.51,753.6400000000001,979.03
1369,2019-04-26,Store B,83803,5121,3373.2,4293.6900000000005,1103.0800000000002,1168.92,1854.31
1370,2021-12-04,Store A,158642,5985,3730.58,18068.99,1159.6599999999999,731.63,10606.47
1371,2021-12-08,Store A,169547,6428,4098.75,11469.9,7236.459999999999,5265.38,3767.52
1372,2021-12-31,Store A,251793,6698,3720.04,26257.83,3621.18,10013.77,1501.48
1373,2021-08-17,Store C,68420,1351,1290.3600000000001,4592.35,1953.2999999999997,464.95,434.95
1374,2019-03-24,Store D,115475,2520,1705.9899999999998,479.95,802.9399999999999,420.0,489.90000000000003
1375,2020-02-23,Store A,419372,9282,3622.6400000000003,13214.6,3888.0299999999997,1738.09,1087.63
1376,2020-05-28,Store C,194777,3259,1858.89,7355.54,2097.68,444.95,1813.65
1377,2020-02-16,Store B,124689,5230,4289.32,6613.51,562.84,1198.0,1186.1100000000001
1378,2019-07-14,Store D,148839,2870,2172.46,521.75,662.6999999999999,420.0,420.0
1379,2019-08-28,Store B,93355,4963,3493.2,4952.43,1418.1399999999999,1260.23,916.2900000000001
1380,2019-03-16,Store B,106607,5376,4453.6900000000005,6952.82,1623.88,1394.95,803.42
1381,2021-06-19,Store A,229494,7543,4010.92,21987.6,6900.23,939.8900000000001,1917.67
1382,2020-12-02,Store D,25904,1831,1641.68,420.0,981.53,420.0,420.0
1383,2020-03-30,Store D,275851,3787,2465.52,454.95,605.88,420.0,420.0
1384,2021-11-09,Store B,41107,3739,4365.84,6336.26,894.4,667.8499999999999,739.7
1385,2020-04-17,Store A,829761,16828,6181.25,38173.17,5481.67,1591.62,5448.46
1386,2019-12-10,Store C,69486,1511,1165.0,6386.23,1254.8,449.95,420.0
1387,2020-01-13,Store B,114530,5031,3583.3,4971.97,1515.6400000000003,773.5899999999999,930.38
1388,2022-05-12,Store A,222817,5894,3307.33,12579.439999999999,4425.110000000001,14723.989999999998,1676.49
1389,2022-05-23,Store D,33117,1352,1476.14,7386.189999999999,1147.79,1116.29,5867.6
1390,2022-05-31,Store A,275283,7368,4257.780000000001,15200.64,14770.34,420.0,2752.41
1391,2022-05-08,Store C,42243,746,971.37,1355.2600000000002,921.87,789.9,444.95
1392,2022-07-22,Store A,233994,5203,2961.5999999999995,16170.43,4064.0700000000006,439.95,566.9
1393,2019-10-31,Store A,291062,8011,3815.62,15872.29,2976.44,762.83,2055.6099999999997
1394,2020-12-17,Store D,20714,1451,1266.5,469.85,449.95,420.0,593.9
1395,2022-03-08,Store A,314506,7982,4181.8,12846.8,3370.65,794.3399999999999,1854.72
1396,2022-01-26,Store B,40764,3631,4101.11,6201.189999999999,893.69,1108.2,661.7
1397,2022-02-03,Store B,39494,3348,3774.99,6730.66,979.49,530.8,991.42
1398,2021-06-07,Store C,56175,1468,1450.28,4293.07,994.75,504.95000000000005,972.5
1399,2021-01-01,Store B,55430,5235,5930.38,10175.05,961.3,1999.75,1187.49
1400,2019-11-10,Store A,317882,8257,3576.82,16490.43,4360.349999999999,1377.5299999999997,2814.17
1401,2019-11-21,Store C,64494,1376,1101.6799999999998,1601.78,2060.71,420.0,840.69
1402,2019-01-07,Store C,115253,1784,1262.51,5043.2,1093.5,420.0,733.84
1403,2019-01-08,Store D,144662,2268,1492.78,474.95,737.9399999999999,420.0,420.0
1404,2020-01-25,Store D,145944,2223,1348.57,435.95,420.0,420.0,420.0
1405,2020-01-25,Store C,139485,1400,925.72,1276.88,635.65,420.0,677.95
1406,2020-03-19,Store D,154116,2712,1776.6,420.0,1067.74,420.0,420.0
1407,2019-05-06,Store B,102260,6140,4253.88,6587.93,4769.17,1348.2999999999997,993.1600000000001
1408,2019-07-02,Store B,83523,5390,3959.1800000000003,6182.07,1266.24,1251.54,862.25
